"idComponente";"idServidor";"horario";"valorLido";"unidadeMedida"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:45";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:40";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:34";28.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:29";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:24";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:19";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:14";15.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:09";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:04";28.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:59";31.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:54";26.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:49";15.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:44";28.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:39";47.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:34";21.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:29";15.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:23";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:18";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:13";27.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:08";13.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:01:03";55.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:58";36.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:53";24.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:48";45.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:43";42.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:38";22.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:33";25.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:28";38.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:23";30.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:17";29.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:12";25.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:07";31.7;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:00:02";23.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:57";39.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:52";27.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:47";27.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:42";35.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:37";39.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:32";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:27";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:22";24.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:17";43.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:11";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:06";57.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:59:01";23.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:56";24.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:51";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:46";35.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:41";41.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:36";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:31";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:26";22.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:58:21";17.5;"%"
